capture_label,elapsed_ms,raw_r,raw_g,raw_b,raw_c,balanced_r,balanced_g,balanced_b,normalized_r,normalized_g,normalized_b
nothing,12654,72,64,65,153,72,90,162,222,278,500
nothing,12763,72,64,65,153,72,90,162,222,278,500
nothing,12872,72,64,65,154,72,90,162,222,278,500
nothing,12980,72,65,65,154,72,91,162,222,280,498
nothing,13090,72,65,65,154,72,91,162,222,280,498
nothing,13198,72,65,65,154,72,91,162,222,280,498
nothing,13307,72,65,65,154,72,91,162,222,280,498
nothing,13416,72,65,65,154,72,91,162,222,280,498
nothing,13525,72,65,65,155,72,91,162,222,280,498
nothing,13634,72,65,65,155,72,91,162,222,280,498
nothing,13742,72,65,65,155,72,91,162,222,280,498
nothing,13852,72,65,65,155,72,91,162,222,280,498
nothing,13960,72,65,65,155,72,91,162,222,280,498
nothing,14069,72,65,65,155,72,91,162,222,280,498
nothing,14177,72,65,65,155,72,91,162,222,280,498
nothing,14287,72,65,65,155,72,91,162,222,280,498
nothing,14395,72,65,65,156,72,91,162,222,280,498
nothing,14504,73,65,65,156,73,91,162,224,279,497
nothing,14614,72,65,65,156,72,91,162,222,280,498
nothing,14722,72,65,65,156,72,91,162,222,280,498
nothing,14831,72,65,65,156,72,91,162,222,280,498
nothing,14939,72,65,65,156,72,91,162,222,280,498
nothing,15049,72,65,65,156,72,91,162,222,280,498
nothing,15157,72,65,65,156,72,91,162,222,280,498
nothing,15266,72,65,65,156,72,91,162,222,280,498
nothing,15375,72,65,65,156,72,91,162,222,280,498
nothing,15484,72,65,65,156,72,91,162,222,280,498
nothing,15593,72,65,65,156,72,91,162,222,280,498
nothing,15701,72,65,65,156,72,91,162,222,280,498
nothing,15811,72,65,65,156,72,91,162,222,280,498
nothing,15919,72,65,65,156,72,91,162,222,280,498
nothing,16028,72,65,65,156,72,91,162,222,280,498
nothing,16137,73,65,65,156,73,91,162,224,279,497
nothing,16246,73,65,65,156,73,91,162,224,279,497
nothing,16354,73,65,65,156,73,91,162,224,279,497
nothing,16463,72,65,65,156,72,91,162,222,280,498
nothing,16573,72,65,65,156,72,91,162,222,280,498
nothing,16681,72,65,65,156,72,91,162,222,280,498
nothing,16790,72,65,65,155,72,91,162,222,280,498
nothing,16899,72,65,65,155,72,91,162,222,280,498
nothing,17008,72,65,65,155,72,91,162,222,280,498
nothing,17116,72,65,65,155,72,91,162,222,280,498
nothing,17225,72,65,65,156,72,91,162,222,280,498
nothing,17334,72,65,65,155,72,91,162,222,280,498
nothing,17443,72,65,65,155,72,91,162,222,280,498
nothing,17551,72,65,65,155,72,91,162,222,280,498
nothing,17661,72,65,65,155,72,91,162,222,280,498
nothing,17770,72,65,65,155,72,91,162,222,280,498
