capture_label,elapsed_ms,raw_r,raw_g,raw_b,raw_c,balanced_r,balanced_g,balanced_b,normalized_r,normalized_g,normalized_b
Green,12228,845,1970,652,3756,845,2772,1625,161,529,310
Green,12344,624,1662,546,3074,624,2338,1361,144,541,315
Green,12461,466,1320,433,2401,466,1857,1079,137,546,317
Green,12576,449,1274,418,2315,449,1793,1042,137,546,317
Green,12693,487,1365,448,2490,487,1921,1117,138,545,317
Green,12809,694,1785,587,3328,694,2511,1463,149,538,313
Green,12925,888,1992,663,3833,888,2803,1653,166,525,309
Green,13041,923,1997,667,3878,923,2810,1663,171,521,308
Green,13157,895,1999,666,3849,895,2813,1660,167,524,309
Green,13274,742,1854,609,3478,742,2609,1518,152,536,312
Green,13390,624,1664,546,3077,624,2341,1361,144,541,315
Green,13505,431,1235,404,2238,431,1738,1007,136,547,317
Green,13622,436,1247,408,2262,436,1755,1017,136,547,317
Green,13738,793,1923,634,3637,793,2706,1581,156,533,311
Green,13854,927,2002,670,3891,927,2817,1670,171,520,308
Green,13970,961,1958,661,3859,961,2755,1648,179,514,307
Green,14086,905,2006,669,3872,905,2822,1668,168,523,309
Green,14203,750,1865,615,3506,750,2624,1533,153,535,312
Green,14318,526,1462,480,2678,526,2057,1197,139,544,317
Green,14435,478,1348,443,2457,478,1897,1104,137,545,317
Green,14551,577,1567,515,2886,577,2205,1284,142,542,316
Green,14666,672,1749,575,3253,672,2461,1433,147,539,314
Green,14783,821,1952,646,3706,821,2746,1610,159,530,311
Green,14899,924,1998,667,3879,924,2811,1663,171,521,308
Green,15016,941,1987,666,3882,941,2796,1660,174,518,308
Green,15131,886,1997,664,3837,886,2810,1655,166,525,309
Green,15247,761,1884,620,3544,761,2651,1546,153,535,312
Green,15364,564,1539,506,2829,564,2165,1261,141,543,316
Green,15479,493,1380,454,2519,493,1942,1132,138,544,317
Green,15596,503,1405,462,2567,503,1977,1152,138,544,317
Green,15712,749,1865,614,3502,749,2624,1531,153,535,312
Green,15828,899,2004,668,3858,899,2820,1665,167,524,309
Green,15944,933,1996,668,3887,933,2808,1665,173,519,308
Green,16060,931,1998,668,3889,931,2811,1665,172,520,308
Green,16177,831,1960,647,3729,831,2758,1613,160,530,310
Green,16293,561,1533,504,2817,561,2157,1256,141,543,316
Green,16408,535,1478,486,2707,535,2080,1212,140,544,317
Green,16525,528,1463,481,2678,528,2058,1199,139,544,317
Green,16641,731,1840,604,3446,731,2589,1506,151,536,312
Green,16757,888,1999,665,3846,888,2813,1658,166,525,309
Green,16873,964,1900,647,3778,964,2673,1613,184,509,307
Green,16989,963,1921,652,3807,963,2703,1625,182,511,307
Green,17106,965,1959,662,3867,965,2756,1650,180,513,307
Green,17221,948,2013,677,3934,948,2832,1688,173,518,309
Green,17338,922,2023,677,3921,922,2846,1688,169,522,309
Green,17454,924,1641,576,3357,924,2309,1436,198,495,308
Green,17569,899,1580,558,3241,899,2223,1391,199,493,308
Green,17686,976,1894,649,3785,976,2665,1618,186,507,308
Green,17802,982,1900,650,3799,982,2673,1620,186,507,307
Green,17919,912,2040,680,3936,912,2870,1695,167,524,309
Green,18034,998,1936,660,3867,998,2724,1645,186,508,307
